dwpf,relh,drct,sknt,alti,mslp,vsby,temp_c
17.1,6.03,290.0,11.0,29.7,1004.0,10.0,34.44444444444444
21.9,6.33,180.0,8.0,29.86,1009.4,10.0,37.22222222222222
15.1,4.59,180.0,8.0,29.82,1007.8,10.0,37.77777777777778
21.0,5.91,300.0,13.0,29.8,1007.1,10.0,37.77777777777778
21.9,6.33,300.0,13.0,29.71,1004.1,10.0,37.22222222222222
24.1,7.85,260.0,11.0,29.65,1002.2,10.0,35.0
28.9,11.5,260.0,15.0,29.71,1004.3,10.0,31.666666666666668
36.0,12.73,280.0,10.0,29.69,1003.5,10.0,35.0
36.0,11.27,240.0,9.0,29.67,1002.7,10.0,37.22222222222222
35.0,10.87,250.0,13.0,29.62,1000.8,10.0,37.22222222222222
25.0,8.43,250.0,16.0,29.62,1001.1,10.0,34.44444444444444
9.0,5.98,270.0,19.0,29.81,1007.7,10.0,28.333333333333332
4.0,4.03,260.0,9.0,29.92,1011.6,10.0,31.11111111111111
7.0,3.97,280.0,8.0,29.85,1009.2,10.0,33.888888888888886
16.0,5.37,260.0,7.0,29.83,1008.1,10.0,35.55555555555556
18.0,6.06,280.0,7.0,29.82,1007.9,10.0,35.0
25.0,7.41,220.0,5.0,29.85,1008.8,10.0,36.666666666666664
21.0,5.91,220.0,4.0,29.83,1008.0,10.0,37.77777777777778
25.0,6.99,220.0,14.0,29.75,1005.3,10.0,37.77777777777778
30.0,8.86,220.0,3.0,29.71,1004.0,10.0,37.22222222222222
30.0,8.86,310.0,9.0,29.82,1007.5,10.0,37.22222222222222
33.0,8.93,270.0,8.0,29.79,1006.6,10.0,39.44444444444444
33.0,8.64,270.0,13.0,29.78,1006.1,10.0,40.0
30.0,7.38,270.0,16.0,29.77,1006.0,10.0,40.55555555555556
21.9,4.84,270.0,16.0,29.74,1004.7,10.0,42.22222222222222
28.9,6.48,250.0,14.0,29.72,1004.0,10.0,42.22222222222222
30.0,7.38,260.0,16.0,29.69,1003.1,10.0,40.55555555555556
21.0,5.42,280.0,20.0,29.66,1002.2,10.0,39.44444444444444
15.1,4.32,190.0,13.0,29.66,1002.3,10.0,38.888888888888886
23.0,6.26,20.0,7.0,29.87,1009.4,10.0,38.333333333333336
27.0,7.4,280.0,8.0,29.85,1008.6,10.0,38.333333333333336
14.0,4.01,280.0,8.0,29.75,1005.3,10.0,39.44444444444444
10.9,2.92,350.0,5.0,29.71,1003.8,10.0,42.77777777777778
10.9,2.6,280.0,15.0,29.76,1005.6,10.0,45.0
28.0,5.57,310.0,8.0,29.77,1005.6,10.0,44.44444444444444
39.0,8.13,210.0,5.0,29.71,1003.5,7.0,45.55555555555556
39.0,8.13,300.0,8.0,29.71,1003.7,10.0,45.55555555555556
37.0,6.92,170.0,10.0,29.61,1000.2,10.0,47.22222222222222
38.0,7.17,180.0,7.0,29.61,1000.2,10.0,47.22222222222222
41.0,8.56,280.0,12.0,29.53,997.3,10.0,46.111111111111114
43.0,9.49,280.0,18.0,29.53,997.3,10.0,45.55555555555556
38.0,8.29,250.0,14.0,29.63,1001.0,10.0,44.44444444444444
45.0,11.87,260.0,16.0,29.77,1005.8,10.0,42.77777777777778
49.0,16.91,240.0,11.0,29.77,1005.8,10.0,38.888888888888886
55.0,20.61,240.0,7.0,29.75,1005.2,10.0,39.44444444444444
39.0,10.56,290.0,11.0,29.69,1003.2,10.0,40.55555555555556
35.0,8.54,290.0,11.0,29.63,1001.0,10.0,41.666666666666664
39.0,8.66,300.0,9.0,29.6,999.8,10.0,44.44444444444444
39.0,8.66,320.0,12.0,29.5,996.3,10.0,44.44444444444444
44.0,12.52,270.0,6.0,29.58,999.3,10.0,41.111111111111114
56.0,21.3,320.0,13.0,29.8,1006.9,10.0,39.44444444444444
54.0,18.61,320.0,4.0,29.74,1004.7,10.0,40.55555555555556
55.0,18.8,250.0,9.0,29.7,1003.6,10.0,41.111111111111114
58.0,20.88,260.0,9.0,29.75,1005.0,10.0,41.111111111111114
59.0,23.04,270.0,7.0,29.74,1004.9,10.0,40.0
53.0,17.54,280.0,9.0,29.77,1005.6,10.0,41.111111111111114
40.0,9.5,270.0,10.0,29.7,1003.4,10.0,43.333333333333336
49.0,13.39,300.0,9.0,29.67,1002.3,10.0,43.333333333333336
57.0,18.03,330.0,8.0,29.69,1002.9,10.0,43.333333333333336
61.0,20.15,270.0,11.0,29.73,1004.3,10.0,43.888888888888886
59.0,18.28,290.0,13.0,29.71,1003.6,10.0,44.44444444444444
57.0,17.46,250.0,12.0,29.66,1001.9,10.0,43.888888888888886
57.0,19.06,270.0,14.0,29.68,1002.6,10.0,42.22222222222222
59.0,20.48,280.0,8.0,29.77,1005.8,10.0,42.22222222222222
58.0,19.69,290.0,11.0,29.77,1005.8,10.0,42.22222222222222
66.0,31.31,130.0,8.0,29.81,1007.3,10.0,38.888888888888886
63.0,29.94,130.0,6.0,29.78,1006.2,10.0,37.77777777777778
60.0,25.44,330.0,9.0,29.83,1008.0,10.0,38.888888888888886
59.0,25.28,310.0,4.0,29.81,1007.3,10.0,38.333333333333336
60.0,24.76,250.0,4.0,29.89,1009.9,10.0,39.44444444444444
62.0,22.86,210.0,9.0,29.76,1005.3,10.0,42.22222222222222
60.0,21.3,0.0,0.0,29.73,1004.4,10.0,42.22222222222222
64.0,25.92,240.0,9.0,29.86,1008.8,10.0,41.111111111111114
62.0,25.73,280.0,8.0,29.82,1007.7,10.0,40.0
70.0,67.06,160.0,10.0,29.94,1012.1,10.0,27.77777777777778
70.0,69.28,110.0,10.0,29.93,1011.9,10.0,27.22222222222222
62.0,32.66,110.0,3.0,29.9,1010.5,10.0,35.55555555555556
56.0,21.3,110.0,6.0,29.88,1009.7,10.0,39.44444444444444
55.0,19.31,110.0,4.0,29.82,1007.6,10.0,40.55555555555556
53.0,18.01,110.0,4.0,29.77,1005.7,10.0,40.55555555555556
56.0,21.3,70.0,18.0,29.78,1006.0,10.0,39.44444444444444
55.0,21.17,230.0,5.0,29.83,1007.9,10.0,38.888888888888886
60.0,24.76,240.0,8.0,29.93,1011.1,10.0,39.44444444444444
58.0,19.69,240.0,3.0,29.87,1009.0,10.0,42.22222222222222
51.0,14.08,180.0,4.0,29.77,1005.7,10.0,43.888888888888886
43.0,9.79,180.0,6.0,29.71,1003.7,10.0,45.0
41.0,9.36,310.0,4.0,29.68,1002.7,10.0,44.44444444444444
57.0,19.06,340.0,8.0,29.76,1005.5,10.0,42.22222222222222
59.0,21.03,290.0,9.0,29.75,1005.0,10.0,41.666666666666664
56.0,19.42,290.0,14.0,29.73,1004.3,10.0,41.111111111111114
56.0,19.95,300.0,9.0,29.72,1004.1,10.0,40.55555555555556
61.0,34.57,210.0,7.0,29.8,1007.1,10.0,33.888888888888886
66.0,40.07,0.0,0.0,29.87,1009.4,10.0,34.44444444444444
65.0,36.03,220.0,5.0,29.89,1010.1,10.0,35.55555555555556
66.0,35.22,220.0,5.0,29.89,1009.8,10.0,36.666666666666664
66.0,35.22,220.0,5.0,29.88,1009.7,10.0,36.666666666666664
65.0,33.9,220.0,5.0,29.82,1007.8,10.0,36.666666666666664
68.0,35.63,270.0,7.0,29.71,1003.8,10.0,37.77777777777778
67.0,36.34,300.0,5.0,29.7,1003.5,10.0,36.666666666666664
68.0,42.93,180.0,8.0,29.8,1006.9,10.0,34.44444444444444
60.0,30.43,150.0,9.0,29.77,1006.0,10.0,35.55555555555556
56.0,25.45,190.0,6.0,29.75,1005.4,10.0,36.111111111111114
56.0,23.23,180.0,8.0,29.69,1003.2,10.0,37.77777777777778
51.0,17.29,180.0,6.0,29.69,1003.2,10.0,40.0
36.0,9.39,260.0,10.0,29.76,1005.4,10.0,40.55555555555556
50.0,16.59,260.0,5.0,29.81,1007.4,10.0,40.0
53.0,16.06,260.0,3.0,29.75,1005.1,10.0,42.77777777777778
47.0,12.42,320.0,8.0,29.69,1003.1,10.0,43.333333333333336
51.0,14.08,210.0,4.0,29.63,1000.9,10.0,43.888888888888886
47.0,12.42,210.0,5.0,29.6,999.8,10.0,43.333333333333336
52.0,15.88,0.0,0.0,29.65,1001.5,10.0,42.22222222222222
52.0,16.84,200.0,7.0,29.64,1001.2,10.0,41.111111111111114
56.0,21.88,230.0,4.0,29.61,1000.5,10.0,38.888888888888886
63.0,36.08,230.0,3.0,29.72,1004.4,10.0,34.44444444444444
63.0,37.1,250.0,7.0,29.72,1004.3,10.0,33.888888888888886
60.0,27.02,260.0,7.0,29.75,1005.1,10.0,37.77777777777778
56.0,20.61,200.0,6.0,29.75,1005.1,10.0,40.0
51.0,16.29,240.0,6.0,29.74,1004.9,10.0,41.111111111111114
51.0,16.73,260.0,8.0,29.74,1004.9,10.0,40.55555555555556
59.0,22.3,260.0,6.0,29.77,1005.8,10.0,40.55555555555556
64.0,26.62,200.0,5.0,29.82,1007.5,10.0,40.55555555555556
47.0,12.42,120.0,9.0,29.8,1006.6,10.0,43.333333333333336
44.0,12.12,160.0,11.0,29.75,1005.2,10.0,41.666666666666664
50.0,15.14,250.0,7.0,29.83,1007.7,10.0,41.666666666666664
44.0,12.12,360.0,6.0,29.8,1006.7,10.0,41.666666666666664
45.0,12.22,280.0,13.0,29.73,1004.4,10.0,42.22222222222222
44.0,12.52,230.0,9.0,29.71,1003.9,10.0,41.111111111111114
40.0,10.31,220.0,5.0,29.78,1005.9,10.0,41.666666666666664
46.0,14.28,220.0,6.0,29.7,1003.5,10.0,40.0
46.0,15.16,350.0,3.0,29.7,1003.5,10.0,38.888888888888886
53.0,22.22,350.0,4.0,29.86,1008.8,10.0,36.666666666666664
56.0,24.61,290.0,11.0,29.78,1006.2,10.0,36.666666666666664
46.0,17.64,220.0,5.0,29.76,1005.6,10.0,36.111111111111114
39.0,11.58,220.0,5.0,30.01,1005.6,10.0,38.888888888888886
44.0,14.1,130.0,6.0,29.98,1013.0,10.0,38.888888888888886
41.0,12.94,280.0,7.0,29.88,1009.7,10.0,38.333333333333336
52.0,24.28,180.0,9.0,29.8,1007.2,10.0,34.44444444444444
52.0,23.47,240.0,7.0,29.88,1009.7,10.0,35.0
47.0,20.64,340.0,7.0,29.84,1008.7,10.0,33.888888888888886
57.0,39.83,240.0,4.0,29.89,1010.6,10.0,28.88888888888889
55.0,29.66,240.0,5.0,29.76,1005.8,10.0,32.77777777777778
55.0,31.49,130.0,4.0,29.72,1004.6,10.0,31.666666666666668
48.0,24.31,230.0,3.0,29.85,1009.0,10.0,31.666666666666668
40.0,17.84,230.0,3.0,29.95,1012.6,10.0,31.666666666666668
41.0,17.54,160.0,8.0,29.97,1013.0,10.0,32.77777777777778
43.0,17.31,80.0,5.0,29.88,1010.0,10.0,34.44444444444444
48.0,19.02,80.0,3.0,29.88,1009.7,10.0,36.111111111111114
45.0,21.7,270.0,17.0,29.85,1009.0,10.0,31.666666666666668
46.0,22.54,270.0,4.0,29.88,1010.0,10.0,31.666666666666668
45.0,20.45,210.0,7.0,29.93,1011.7,10.0,32.77777777777778
49.0,23.03,150.0,6.0,29.87,1009.8,10.0,33.333333333333336
54.0,31.43,270.0,13.0,29.88,1010.1,10.0,31.11111111111111
30.9,14.68,270.0,3.0,29.88,1010.3,10.0,28.88888888888889
30.0,12.82,180.0,10.0,29.6,1000.6,10.0,30.555555555555557
35.0,18.01,210.0,12.0,29.47,996.6,10.0,28.333333333333332
28.0,18.19,330.0,5.0,29.83,1008.9,10.0,23.333333333333332
25.0,13.56,260.0,8.0,29.94,1012.9,10.0,26.11111111111111
19.9,9.29,60.0,8.0,30.0,1014.5,10.0,28.88888888888889
27.0,10.02,50.0,7.0,29.93,1011.8,10.0,32.77777777777778
30.0,12.03,60.0,7.0,29.91,1011.5,10.0,31.666666666666668
30.9,13.77,290.0,13.0,29.84,1009.0,10.0,30.0
43.0,27.84,260.0,13.0,29.75,1006.1,10.0,26.11111111111111
43.0,23.66,0.0,0.0,30.01,1014.8,10.0,28.88888888888889
36.0,15.85,310.0,6.0,30.01,1014.7,10.0,31.11111111111111
32.0,13.51,310.0,6.0,29.83,1008.7,10.0,31.11111111111111
34.0,16.16,280.0,7.0,29.81,1008.0,10.0,29.444444444444443
38.0,18.86,280.0,3.0,29.85,1009.3,10.0,29.444444444444443
48.0,23.63,220.0,8.0,29.72,1004.8,10.0,32.22222222222222
51.0,30.11,300.0,11.0,29.7,1004.3,10.0,30.0
26.1,14.62,300.0,5.0,30.05,1016.2,10.0,25.555555555555557
32.0,13.9,300.0,4.0,29.94,1012.6,10.0,30.555555555555557
30.0,11.33,300.0,3.0,29.84,1009.0,10.0,32.77777777777778
30.0,12.03,10.0,5.0,29.82,1008.4,10.0,31.666666666666668
38.0,17.58,10.0,6.0,29.87,1010.0,10.0,30.555555555555557
38.0,19.41,330.0,7.0,29.87,1010.0,10.0,28.88888888888889
36.0,18.66,250.0,4.0,30.01,1014.7,10.0,28.333333333333332
35.0,16.3,250.0,6.0,29.94,1012.4,10.0,30.0
30.9,12.48,130.0,4.0,29.9,1011.1,10.0,31.666666666666668
34.0,14.14,180.0,5.0,29.91,1011.2,10.0,31.666666666666668
32.0,12.68,180.0,4.0,29.94,1012.4,10.0,32.22222222222222
32.0,14.4,20.0,3.0,29.93,1012.0,10.0,30.0
30.0,13.28,0.0,0.0,29.96,1013.0,10.0,30.0
33.0,16.62,330.0,4.0,29.98,1013.8,10.0,28.333333333333332
36.0,18.66,240.0,7.0,29.94,1012.7,10.0,28.333333333333332
28.0,13.04,240.0,4.0,29.99,1014.2,10.0,28.88888888888889
27.0,11.34,0.0,0.0,30.02,1015.2,10.0,30.555555555555557
26.1,10.92,0.0,0.0,30.03,1015.6,10.0,30.555555555555557
28.0,12.23,0.0,0.0,30.04,1015.7,10.0,30.0
27.0,11.74,0.0,0.0,30.02,1015.1,10.0,30.0
27.0,13.8,260.0,4.0,30.01,1015.0,10.0,27.22222222222222
28.0,14.81,180.0,5.0,29.95,1012.9,10.0,26.666666666666668
24.1,11.5,120.0,5.0,30.04,1015.9,10.0,28.333333333333332
24.1,12.6,120.0,5.0,30.01,1014.8,10.0,26.666666666666668
26.1,14.19,0.0,0.0,29.96,1013.4,10.0,26.11111111111111
25.0,12.7,30.0,9.0,30.07,1016.9,10.0,27.22222222222222
26.1,13.69,90.0,7.0,30.06,1016.6,10.0,26.666666666666668
30.0,17.16,110.0,3.0,29.91,1011.6,10.0,25.555555555555557
35.0,24.23,250.0,3.0,29.85,1009.4,10.0,23.333333333333332
27.0,16.82,50.0,9.0,30.18,1021.1,10.0,23.88888888888889
30.9,19.14,50.0,4.0,30.0,1014.8,10.0,24.444444444444443
33.0,20.92,230.0,3.0,30.04,1016.0,10.0,24.444444444444443
27.0,14.21,290.0,3.0,30.1,1018.0,10.0,26.666666666666668
26.1,13.29,270.0,5.0,29.97,1013.8,10.0,27.22222222222222
30.0,16.66,190.0,4.0,29.97,1013.6,10.0,26.11111111111111
27.0,12.52,280.0,3.0,30.02,1015.2,10.0,28.88888888888889
28.9,14.02,0.0,0.0,29.97,1013.5,10.0,28.333333333333332
34.0,19.57,0.0,0.0,29.95,1013.0,10.0,26.11111111111111
35.0,21.85,200.0,4.0,30.01,1015.0,10.0,25.0
32.0,20.01,270.0,5.0,29.93,1012.4,10.0,24.444444444444443
30.9,18.46,170.0,3.0,29.96,1013.4,10.0,25.0
30.0,19.02,170.0,4.0,29.87,1010.3,10.0,23.88888888888889
30.9,21.1,340.0,4.0,29.9,1011.4,10.0,22.77777777777778
38.0,28.85,270.0,9.0,29.8,1008.3,10.0,22.22222222222222
42.0,38.94,260.0,6.0,29.78,1007.5,10.0,20.0
21.0,17.78,10.0,4.0,30.09,1018.2,10.0,18.88888888888889
32.0,22.82,160.0,3.0,29.93,1012.8,10.0,22.22222222222222
39.0,31.05,210.0,3.0,30.04,1016.3,10.0,21.666666666666668
39.0,29.12,170.0,9.0,29.92,1012.1,10.0,22.77777777777778
43.0,40.31,140.0,7.0,29.85,1009.6,10.0,20.0
32.0,32.13,140.0,5.0,29.96,1013.9,10.0,16.666666666666668
30.0,29.63,140.0,4.0,30.01,1015.6,10.0,16.666666666666668
12.0,11.67,60.0,9.0,30.06,1017.4,10.0,19.444444444444443
24.1,18.91,60.0,4.0,30.07,1017.7,10.0,20.0
28.0,20.75,0.0,0.0,30.1,1018.6,10.0,21.11111111111111
28.9,23.95,260.0,3.0,30.1,1018.5,10.0,19.444444444444443
30.0,21.69,0.0,0.0,29.98,1014.3,10.0,21.666666666666668
33.0,22.37,270.0,8.0,29.92,1012.1,10.0,23.333333333333332
32.0,23.52,0.0,0.0,29.89,1011.1,10.0,21.666666666666668
52.0,72.22,100.0,5.0,29.96,1013.8,10.0,16.11111111111111
42.0,43.36,100.0,5.0,29.96,1013.8,10.0,18.333333333333332
40.0,42.56,310.0,7.0,29.95,1013.4,10.0,17.22222222222222
42.0,57.38,0.0,0.0,29.83,1009.6,10.0,13.88888888888889
37.0,43.78,0.0,0.0,29.91,1012.2,10.0,15.0
42.0,47.83,0.0,4.0,29.9,1011.8,10.0,16.666666666666668
43.0,55.28,0.0,0.0,29.88,1011.2,10.0,15.0
50.0,77.38,220.0,8.0,29.57,1000.6,10.0,13.88888888888889
12.9,16.03,90.0,5.0,30.23,1023.6,10.0,15.0
21.9,18.47,110.0,4.0,30.1,1018.8,10.0,18.88888888888889
26.1,22.88,0.0,0.0,30.1,1018.7,10.0,18.333333333333332
28.0,23.82,270.0,4.0,30.02,1015.8,10.0,18.88888888888889
34.0,31.55,0.0,0.0,29.94,1013.1,10.0,18.333333333333332
36.0,28.65,60.0,3.0,29.84,1009.8,10.0,21.11111111111111
37.0,33.16,280.0,5.0,29.96,1013.9,10.0,19.444444444444443
27.0,17.99,60.0,11.0,30.24,1023.0,10.0,22.77777777777778
27.0,18.61,40.0,8.0,30.26,1023.9,10.0,22.22222222222222
26.1,17.93,70.0,6.0,30.2,1021.6,10.0,22.22222222222222
19.0,14.67,70.0,3.0,30.21,1022.1,10.0,20.555555555555557
25.0,17.66,300.0,4.0,30.11,1018.7,10.0,21.666666666666668
27.0,19.92,300.0,4.0,30.03,1016.0,10.0,21.11111111111111
17.1,13.11,70.0,11.0,30.14,1019.9,10.0,21.11111111111111
19.0,12.85,0.0,0.0,30.01,1015.2,10.0,22.77777777777778
25.0,17.66,0.0,0.0,29.99,1014.6,10.0,21.666666666666668
30.0,23.22,10.0,4.0,29.95,1013.1,10.0,20.555555555555557
39.0,32.24,10.0,4.0,30.02,1015.8,10.0,21.11111111111111
30.0,21.69,300.0,5.0,30.12,1019.2,10.0,21.666666666666668
27.0,20.54,320.0,3.0,29.88,1010.8,10.0,20.555555555555557
30.9,24.09,160.0,11.0,29.92,1012.3,10.0,20.555555555555557
34.0,26.46,250.0,5.0,30.02,1015.9,10.0,21.11111111111111
30.9,25.02,250.0,7.0,29.93,1012.7,10.0,20.0
28.0,21.4,230.0,8.0,29.89,1011.4,10.0,20.555555555555557
19.9,15.84,220.0,4.0,30.05,1016.7,10.0,20.0
19.9,15.84,250.0,7.0,30.1,1018.6,10.0,20.0
15.1,12.02,100.0,8.0,30.26,1023.8,10.0,21.11111111111111
19.0,12.47,160.0,6.0,29.98,1014.2,10.0,23.333333333333332
24.1,15.47,160.0,6.0,30.01,1015.0,10.0,23.333333333333332
25.0,17.66,300.0,8.0,30.01,1015.3,10.0,21.666666666666668
17.1,13.52,300.0,3.0,29.74,1006.1,10.0,20.555555555555557
18.0,15.64,0.0,0.0,29.72,1005.6,10.0,18.88888888888889
4.0,11.12,230.0,7.0,29.78,1007.8,10.0,14.444444444444445
3.0,8.33,140.0,7.0,30.32,1026.2,10.0,18.333333333333332
4.0,8.35,70.0,7.0,30.11,1018.7,10.0,18.88888888888889
10.9,9.34,300.0,8.0,30.08,1017.8,10.0,22.22222222222222
10.9,9.34,310.0,10.0,30.08,1017.8,10.0,22.22222222222222
16.0,10.96,310.0,4.0,30.04,1016.2,10.0,23.333333333333332
10.9,7.61,290.0,8.0,29.96,1013.5,10.0,25.555555555555557
19.9,10.24,0.0,0.0,29.97,1013.6,10.0,27.22222222222222
23.0,12.03,270.0,8.0,29.9,1011.4,10.0,26.666666666666668
7.0,5.98,60.0,8.0,30.12,1018.8,10.0,26.666666666666668
17.1,9.08,140.0,5.0,30.13,1019.2,10.0,27.22222222222222
15.1,8.33,150.0,4.0,29.94,1012.6,10.0,27.22222222222222
16.0,9.25,0.0,0.0,29.9,1011.4,10.0,26.11111111111111
15.1,10.15,250.0,5.0,29.63,1002.2,10.0,23.88888888888889
16.0,14.35,100.0,6.0,30.15,1020.2,10.0,18.88888888888889
12.0,10.11,230.0,4.0,30.09,1018.0,10.0,21.666666666666668
17.1,9.99,0.0,0.0,29.98,1014.3,10.0,25.555555555555557
15.1,9.16,0.0,0.0,29.84,1009.2,10.0,25.555555555555557
16.0,10.56,300.0,10.0,29.82,1008.7,10.0,23.88888888888889
30.9,25.02,240.0,11.0,29.8,1008.0,10.0,20.0
36.0,34.17,230.0,5.0,29.82,1009.1,10.0,18.333333333333332
28.9,35.36,140.0,5.0,30.14,1020.5,10.0,13.333333333333334
25.0,22.56,0.0,0.0,30.06,1017.3,10.0,17.77777777777778
24.1,18.91,270.0,6.0,30.19,1021.5,10.0,20.0
10.9,9.02,350.0,4.0,30.15,1020.0,10.0,22.77777777777778
15.1,8.33,50.0,7.0,29.97,1013.9,10.0,27.22222222222222
18.0,8.57,220.0,6.0,29.94,1012.7,10.0,28.88888888888889
23.0,9.94,180.0,5.0,29.95,1012.7,10.0,30.0
24.1,10.05,180.0,5.0,29.82,1008.3,10.0,30.555555555555557
24.1,10.78,280.0,9.0,29.77,1006.8,10.0,29.444444444444443
35.0,27.65,240.0,12.0,29.87,1010.6,10.0,21.11111111111111
30.0,24.12,250.0,14.0,29.85,1009.8,10.0,20.0
19.9,15.84,210.0,9.0,30.03,1016.1,10.0,20.0
12.0,12.51,290.0,16.0,30.0,1015.1,10.0,18.333333333333332
14.0,11.04,260.0,9.0,29.83,1009.4,10.0,21.666666666666668
26.1,18.48,280.0,13.0,29.77,1007.1,10.0,21.666666666666668
28.0,21.4,250.0,18.0,29.76,1007.0,10.0,20.555555555555557
8.1,6.96,50.0,8.0,30.05,1016.3,10.0,25.0
12.0,7.76,220.0,9.0,29.89,1011.0,10.0,26.11111111111111
17.1,9.08,220.0,5.0,30.09,1017.7,10.0,27.22222222222222
17.1,8.01,280.0,5.0,29.96,1013.1,10.0,29.444444444444443
17.1,8.24,270.0,7.0,29.95,1013.0,10.0,28.88888888888889
26.1,12.87,280.0,18.0,29.72,1005.2,10.0,27.77777777777778
12.9,7.11,260.0,12.0,29.93,1012.1,10.0,28.333333333333332
16.0,8.38,230.0,6.0,29.89,1011.0,10.0,27.77777777777778
14.0,7.68,150.0,4.0,29.8,1007.9,10.0,27.77777777777778
10.9,8.19,230.0,13.0,29.82,1008.7,10.0,24.444444444444443
14.0,7.94,280.0,8.0,29.93,1012.3,10.0,27.22222222222222
15.1,8.33,300.0,11.0,29.91,1011.7,10.0,27.22222222222222
10.0,5.86,320.0,7.0,29.93,1012.3,10.0,29.444444444444443
19.0,6.73,0.0,0.0,29.91,1011.2,10.0,33.888888888888886
17.1,6.42,250.0,4.0,29.87,1009.8,10.0,33.333333333333336
14.0,5.27,250.0,5.0,29.77,1006.4,10.0,34.44444444444444
12.9,5.49,330.0,8.0,29.73,1005.3,10.0,32.77777777777778
42.0,36.36,200.0,10.0,29.72,1004.9,10.0,21.11111111111111
33.0,18.88,280.0,13.0,29.81,1008.3,10.0,26.11111111111111
35.0,18.54,150.0,10.0,29.76,1006.5,10.0,27.77777777777778
30.0,13.28,150.0,6.0,29.79,1007.4,10.0,30.0
30.9,13.3,150.0,6.0,29.88,1010.2,10.0,30.555555555555557
32.0,14.4,290.0,10.0,29.83,1008.8,10.0,30.0
34.0,14.64,260.0,7.0,29.75,1005.8,10.0,31.11111111111111
36.0,14.42,250.0,12.0,29.78,1006.5,10.0,32.77777777777778
21.0,7.13,220.0,9.0,29.92,1011.4,10.0,34.44444444444444
8.1,4.17,220.0,5.0,29.99,1013.6,10.0,33.888888888888886
8.1,4.05,50.0,7.0,29.88,1009.9,10.0,34.44444444444444
14.0,4.92,240.0,14.0,29.67,1002.8,10.0,35.55555555555556
18.0,6.86,230.0,14.0,29.64,1001.8,10.0,32.77777777777778
23.0,9.6,250.0,12.0,29.62,1001.5,10.0,30.555555555555557
36.0,18.01,260.0,16.0,29.63,1001.6,10.0,28.88888888888889
-0.9,5.1,230.0,12.0,30.02,1015.3,10.0,23.333333333333332
4.0,4.88,230.0,12.0,29.85,1009.6,10.0,27.77777777777778
17.1,7.46,230.0,5.0,29.82,1008.3,10.0,30.555555555555557
19.9,7.68,250.0,14.0,29.85,1009.3,10.0,32.22222222222222
19.9,7.44,250.0,14.0,29.92,1011.5,10.0,32.77777777777778
10.0,4.27,220.0,6.0,29.83,1008.2,10.0,35.0
10.0,3.78,250.0,18.0,29.73,1005.0,10.0,37.22222222222222
8.1,4.05,240.0,16.0,29.69,1003.6,10.0,34.44444444444444
24.1,8.89,280.0,8.0,29.82,1008.0,10.0,32.77777777777778
23.0,8.49,270.0,10.0,29.76,1006.2,10.0,32.77777777777778
21.9,10.79,250.0,10.0,29.85,1009.5,10.0,27.77777777777778
1.9,4.05,280.0,10.0,29.88,1010.4,10.0,29.444444444444443
6.0,4.05,120.0,9.0,29.92,1011.6,10.0,32.77777777777778
24.1,7.38,120.0,3.0,29.78,1006.7,10.0,36.111111111111114
19.0,6.32,310.0,12.0,29.73,1006.7,10.0,35.0
15.1,5.88,200.0,10.0,29.73,1004.8,10.0,33.333333333333336
24.1,9.43,200.0,6.0,29.82,1004.8,10.0,31.666666666666668
14.0,5.27,200.0,4.0,29.74,1005.2,10.0,34.44444444444444
19.9,6.18,250.0,16.0,29.63,1001.5,10.0,36.111111111111114
21.0,7.33,250.0,17.0,29.62,1001.2,10.0,33.888888888888886
28.9,10.84,270.0,11.0,29.72,1004.7,10.0,32.77777777777778
12.9,5.49,250.0,13.0,29.79,1007.2,10.0,32.77777777777778
18.0,6.06,0.0,0.0,29.85,1008.9,10.0,35.0
24.1,7.38,0.0,0.0,29.86,1009.2,10.0,36.111111111111114
21.0,5.75,250.0,14.0,29.67,1002.7,10.0,38.333333333333336
24.1,7.14,260.0,13.0,29.62,1001.0,10.0,36.666666666666664
24.1,8.64,260.0,17.0,29.57,999.4,10.0,33.333333333333336
26.1,9.96,320.0,5.0,29.84,1008.6,10.0,32.22222222222222
25.0,10.14,250.0,6.0,29.82,1008.4,10.0,31.11111111111111
6.0,4.75,250.0,5.0,29.95,1012.9,10.0,30.0
12.9,4.69,250.0,6.0,29.88,1010.0,10.0,35.55555555555556
8.1,3.17,320.0,8.0,29.8,1007.1,10.0,38.888888888888886
5.0,2.59,310.0,7.0,29.76,1005.5,10.0,40.0
9.0,3.21,290.0,9.0,29.71,1004.0,10.0,39.44444444444444
15.1,4.32,280.0,11.0,29.68,1002.9,10.0,38.888888888888886
25.0,6.81,190.0,12.0,29.82,1007.6,10.0,38.333333333333336
25.0,7.21,190.0,3.0,29.78,1006.3,10.0,37.22222222222222
28.9,8.47,240.0,17.0,29.56,999.0,10.0,37.22222222222222
30.9,10.74,250.0,18.0,29.56,998.9,10.0,34.44444444444444
28.0,8.92,220.0,7.0,29.83,1008.0,10.0,35.55555555555556
28.0,9.22,280.0,13.0,29.71,1004.1,10.0,35.0
17.1,5.48,270.0,6.0,29.71,1004.0,10.0,36.111111111111114
21.0,5.42,250.0,6.0,29.72,1004.0,10.0,39.44444444444444
30.9,7.91,220.0,8.0,29.81,1007.1,10.0,40.0
28.0,7.26,240.0,8.0,29.76,1005.7,10.0,39.44444444444444
