dwpf,relh,drct,alti,vsby,feel,temp_c
48.2,71.83,210.0,30.12,6.21,57.2,14.000000000000002
48.2,76.66,220.0,30.15,4.35,55.4,13.0
46.4,67.12,240.0,30.15,6.21,57.2,14.000000000000002
51.8,76.98,60.0,29.88,5.59,59.0,15.0
53.6,82.25,30.0,29.88,4.97,59.0,15.0
51.8,63.6,90.0,30.53,6.21,64.4,18.000000000000004
50.0,67.54,140.0,30.53,6.21,60.8,16.0
50.0,67.54,220.0,30.45,6.21,60.8,16.0
46.4,62.92,130.0,30.42,6.21,59.0,15.0
48.2,67.33,300.0,30.3,6.21,59.0,15.0
46.4,59.01,80.0,30.27,6.21,60.8,16.0
48.2,67.33,70.0,30.3,6.21,59.0,15.0
50.0,72.01,50.0,30.42,6.21,59.0,15.0
50.0,72.01,80.0,30.45,6.21,59.0,15.0
50.0,72.01,350.0,30.24,5.59,59.0,15.0
50.0,76.82,200.0,30.06,6.21,57.2,14.000000000000002
44.6,62.69,90.0,30.24,6.21,57.2,14.000000000000002
51.8,82.12,70.0,30.12,5.59,57.2,14.000000000000002
48.2,76.66,40.0,29.97,6.21,55.4,13.0
41.0,54.6,320.0,30.03,6.21,57.2,14.000000000000002
35.6,41.42,340.0,30.18,6.21,59.0,15.0
50.0,67.54,230.0,30.18,6.21,60.8,16.0
48.2,71.83,80.0,30.15,6.21,57.2,14.000000000000002
46.4,59.01,230.0,30.12,6.21,60.8,16.0
44.6,58.77,90.0,30.12,6.21,59.0,15.0
39.2,44.76,230.0,30.15,6.21,60.8,16.0
37.4,44.47,130.0,30.27,6.21,59.0,15.0
41.0,48.0,340.0,30.12,6.21,60.8,16.0
35.6,41.42,170.0,30.06,6.21,59.0,15.0
39.2,61.99,220.0,29.85,6.21,51.8,10.999999999999998
32.0,38.26,80.0,30.0,6.21,57.2,14.000000000000002
35.6,44.19,190.0,29.94,6.21,57.2,14.000000000000002
42.8,48.28,220.0,29.97,6.21,62.6,17.0
42.8,54.86,110.0,30.18,6.21,59.0,15.0
42.8,51.45,310.0,30.27,6.21,60.8,16.0
51.8,76.98,200.0,30.24,6.21,59.0,15.0
51.8,72.2,200.0,30.18,6.21,60.8,16.0
50.0,67.54,200.0,30.33,6.21,60.8,16.0
48.2,59.26,100.0,30.45,6.21,62.6,17.0
37.4,36.74,80.0,30.47,6.21,64.4,18.000000000000004
51.8,67.75,80.0,30.45,6.21,62.6,17.0
51.8,67.75,140.0,30.24,6.21,62.6,17.0
42.8,45.32,100.0,30.09,6.21,64.4,18.000000000000004
51.8,59.74,70.0,29.91,6.21,66.2,19.0
46.4,43.13,220.0,29.85,6.21,69.8,21.0
48.2,59.26,140.0,30.03,6.21,62.6,17.0
46.4,51.98,220.0,30.0,6.21,64.4,18.000000000000004
48.2,63.15,180.0,29.85,6.21,60.8,16.0
44.6,66.91,110.0,29.94,6.21,55.4,13.0
37.4,47.44,210.0,30.3,6.21,57.2,14.000000000000002
44.6,58.77,70.0,30.21,6.21,59.0,15.0
51.8,82.12,330.0,29.97,6.21,57.2,14.000000000000002
55.4,87.83,230.0,29.91,6.21,59.0,15.0
41.0,54.6,210.0,30.24,6.21,57.2,14.000000000000002
42.8,58.52,90.0,30.3,6.21,57.2,14.000000000000002
42.8,58.52,90.0,30.15,6.21,57.2,14.000000000000002
39.2,47.72,90.0,30.09,6.21,59.0,15.0
33.8,38.56,70.0,30.03,6.21,59.0,15.0
32.0,38.26,320.0,30.03,6.21,57.2,14.000000000000002
30.2,33.35,320.0,30.09,6.21,59.0,15.0
50.0,67.54,90.0,30.06,6.21,60.8,16.0
51.8,67.75,80.0,29.94,6.21,62.6,17.0
48.2,67.33,70.0,29.94,6.21,59.0,15.0
48.2,59.26,90.0,30.03,6.21,62.6,17.0
44.6,48.55,90.0,30.18,6.21,64.4,18.000000000000004
51.8,67.75,100.0,30.18,6.21,62.6,17.0
48.2,49.1,70.0,29.94,6.21,68.0,20.0
39.2,39.43,50.0,29.74,6.21,64.4,18.000000000000004
51.8,67.75,250.0,29.74,6.21,62.6,17.0
55.4,77.29,170.0,29.74,6.21,62.6,17.0
57.2,77.45,100.0,29.77,6.21,64.4,18.000000000000004
57.2,72.74,90.0,29.8,6.21,66.2,19.0
51.8,63.6,210.0,29.83,6.21,64.4,18.000000000000004
44.6,58.77,360.0,30.09,6.21,59.0,15.0
37.4,39.14,70.0,30.18,6.21,62.6,17.0
42.8,45.32,220.0,30.06,6.21,64.4,18.000000000000004
55.4,68.15,200.0,29.97,6.21,66.2,19.0
59.0,72.92,220.0,29.94,6.21,68.0,20.0
53.6,59.97,40.0,30.03,6.21,68.0,20.0
55.4,60.21,40.0,30.06,6.21,69.8,21.0
59.0,68.55,70.0,29.71,6.21,69.8,21.0
50.0,52.51,330.0,29.77,6.21,68.0,20.0
39.2,28.96,300.0,29.91,6.21,73.4,23.000000000000004
46.4,43.13,230.0,29.88,6.21,69.8,21.0
50.0,52.51,220.0,29.85,6.21,68.0,20.0
48.2,46.16,180.0,29.91,6.21,69.8,21.0
53.6,56.38,230.0,29.83,6.21,69.8,21.0
55.4,47.25,230.0,29.8,6.21,77.0,25.0
51.8,59.74,190.0,30.06,6.21,66.2,19.0
60.8,68.75,220.0,30.09,6.21,71.6,21.999999999999996
55.4,72.56,220.0,30.18,6.21,64.4,18.000000000000004
48.2,49.1,100.0,30.24,6.21,68.0,20.0
59.0,72.92,220.0,30.0,6.21,68.0,20.0
53.6,67.95,130.0,29.94,6.21,64.4,18.000000000000004
51.8,67.75,90.0,30.06,6.21,62.6,17.0
50.0,49.37,230.0,30.03,6.21,69.8,21.0
51.8,59.74,190.0,30.27,6.21,66.2,19.0
53.6,63.82,230.0,30.15,6.21,66.2,19.0
57.2,64.26,70.0,30.06,6.21,69.8,21.0
57.2,60.44,50.0,30.0,6.21,71.6,21.999999999999996
59.0,57.12,220.0,30.06,6.21,75.2,24.0
59.0,57.12,90.0,30.06,6.21,75.2,24.0
55.4,53.29,120.0,30.03,6.21,73.4,23.000000000000004
62.6,68.94,80.0,29.88,6.21,73.4,23.000000000000004
60.8,64.69,80.0,29.94,6.21,73.4,23.000000000000004
62.6,68.94,80.0,30.12,6.21,73.4,23.000000000000004
59.0,60.67,80.0,30.18,6.21,73.4,23.000000000000004
60.8,64.69,140.0,30.21,6.21,73.4,23.000000000000004
59.0,53.8,220.0,30.12,6.21,77.0,25.0
59.0,60.67,180.0,30.12,6.21,73.4,23.000000000000004
57.2,53.55,240.0,30.12,6.21,75.2,24.0
59.0,50.69,190.0,30.12,6.21,78.8,26.0
51.8,34.69,200.0,30.09,6.21,81.2,28.000000000000004
53.6,37.07,180.0,30.03,6.21,81.46,28.000000000000004
53.6,33.01,180.0,30.12,6.21,84.18,30.0
57.2,39.86,50.0,30.12,6.21,83.47,29.0
62.6,48.32,210.0,30.06,6.21,85.03,29.0
57.2,37.62,180.0,30.03,6.21,84.97,30.0
60.8,45.34,90.0,29.91,6.21,84.43,29.0
68.0,69.52,60.0,29.83,6.21,78.8,26.0
62.6,57.6,320.0,29.91,6.21,78.8,26.0
66.2,65.33,130.0,29.91,5.59,78.8,26.0
59.0,50.69,310.0,29.8,6.21,78.8,26.0
60.8,50.95,210.0,29.8,6.21,81.46,26.999999999999996
60.8,57.36,120.0,29.91,6.21,77.0,25.0
55.4,50.17,270.0,30.0,6.21,75.2,24.0
50.0,41.14,300.0,30.12,6.21,75.2,24.0
64.4,65.12,200.0,30.12,6.21,77.0,25.0
66.2,69.33,210.0,30.0,6.21,77.0,25.0
66.2,65.33,210.0,29.91,6.21,78.8,26.0
68.0,69.52,180.0,29.91,6.21,78.8,26.0
62.6,61.13,160.0,30.03,6.21,77.0,25.0
62.6,61.13,170.0,30.06,6.21,77.0,25.0
68.0,65.54,210.0,30.0,6.21,83.29,26.999999999999996
64.4,57.84,220.0,30.0,6.21,82.27,26.999999999999996
68.0,65.54,210.0,29.94,6.21,83.29,26.999999999999996
68.0,61.81,100.0,29.91,6.21,85.38,28.000000000000004
71.6,74.11,210.0,29.85,6.21,84.57,26.999999999999996
73.4,74.28,120.0,29.83,6.21,88.26,28.000000000000004
64.4,61.36,170.0,29.97,6.21,78.8,26.0
53.6,41.69,190.0,30.15,6.21,78.8,26.0
64.4,57.84,220.0,30.15,6.21,82.27,26.999999999999996
68.0,65.54,210.0,30.03,6.21,83.29,26.999999999999996
69.8,69.71,160.0,30.03,6.21,83.9,26.999999999999996
75.2,78.9,90.0,29.8,6.21,89.48,28.000000000000004
48.2,34.13,180.0,29.94,6.21,78.8,26.0
53.6,44.25,150.0,30.06,6.21,77.0,25.0
66.2,65.33,180.0,30.06,6.21,78.8,26.0
64.4,61.36,200.0,30.06,6.21,78.8,26.0
62.6,54.3,220.0,30.03,6.21,81.84,26.999999999999996
66.2,58.08,210.0,29.88,6.21,84.63,28.000000000000004
69.8,62.03,200.0,29.88,6.21,88.43,29.0
71.6,65.95,210.0,29.94,6.21,89.6,29.0
73.4,74.28,200.0,30.06,6.21,88.26,28.000000000000004
75.2,74.44,210.0,30.0,6.21,92.45,29.0
68.0,58.32,210.0,29.91,6.21,87.4,29.0
71.6,69.9,90.0,29.8,6.21,87.18,28.000000000000004
62.6,51.21,210.0,29.83,6.21,83.41,28.000000000000004
60.8,48.05,330.0,29.88,6.21,82.9,28.000000000000004
64.4,54.55,230.0,29.97,6.21,83.98,28.000000000000004
64.4,57.84,100.0,30.0,6.21,82.27,26.999999999999996
64.4,57.84,240.0,30.0,6.21,82.27,26.999999999999996
71.6,69.9,180.0,29.85,6.21,87.18,28.000000000000004
64.4,57.84,100.0,29.85,6.21,82.27,26.999999999999996
55.4,47.25,190.0,29.94,6.21,77.0,25.0
64.4,61.36,160.0,30.0,6.21,78.8,26.0
66.2,61.58,200.0,30.0,6.21,82.75,26.999999999999996
69.8,65.74,180.0,29.88,6.21,86.22,28.000000000000004
69.8,69.71,220.0,29.91,6.21,83.9,26.999999999999996
64.4,61.36,80.0,29.88,6.21,78.8,26.0
69.8,65.74,200.0,29.68,6.21,86.22,28.000000000000004
60.8,57.36,120.0,30.0,6.21,77.0,25.0
55.4,44.52,210.0,30.06,6.21,78.8,26.0
55.4,35.25,90.0,30.0,6.21,84.54,30.0
59.0,40.14,70.0,30.03,6.21,85.47,30.0
62.6,48.32,360.0,30.0,6.21,85.03,29.0
62.6,43.07,10.0,30.15,6.21,88.48,31.0
60.8,40.41,200.0,30.03,6.21,87.75,31.0
73.4,70.08,70.0,30.0,6.21,90.94,29.0
71.6,69.9,230.0,30.0,6.21,87.18,28.000000000000004
59.0,47.79,200.0,30.03,6.21,81.11,26.999999999999996
57.2,47.52,320.0,30.06,6.21,78.8,26.0
68.0,69.52,130.0,29.94,6.21,78.8,26.0
73.4,74.28,170.0,30.0,6.21,88.26,28.000000000000004
71.6,69.9,200.0,30.06,6.21,87.18,28.000000000000004
68.0,61.81,200.0,30.12,6.21,85.38,28.000000000000004
68.0,65.54,120.0,30.06,6.21,83.29,26.999999999999996
64.4,61.36,160.0,30.0,6.21,78.8,26.0
60.8,54.05,100.0,29.94,6.21,78.8,26.0
69.8,69.71,200.0,29.94,6.21,83.9,26.999999999999996
71.6,69.9,270.0,29.88,6.21,87.18,28.000000000000004
62.6,57.6,120.0,29.91,6.21,78.8,26.0
60.8,54.05,150.0,29.97,6.21,78.8,26.0
66.2,73.61,70.0,29.97,6.21,75.2,24.0
66.2,65.33,120.0,30.03,6.21,78.8,26.0
66.2,69.33,60.0,30.06,6.21,77.0,25.0
66.2,61.58,70.0,30.0,6.21,82.75,26.999999999999996
64.4,61.36,180.0,30.0,6.21,78.8,26.0
68.0,69.52,170.0,30.0,6.21,78.8,26.0
71.6,69.9,210.0,30.03,6.21,87.18,28.000000000000004
73.4,74.28,190.0,30.09,6.21,88.26,28.000000000000004
71.6,74.11,140.0,30.12,6.21,84.57,26.999999999999996
64.4,54.55,70.0,29.94,6.21,83.98,28.000000000000004
64.4,54.55,70.0,29.88,6.21,83.98,28.000000000000004
64.4,57.84,140.0,29.97,6.21,82.27,26.999999999999996
62.6,57.6,200.0,30.09,6.21,78.8,26.0
71.6,74.11,150.0,30.0,6.21,84.57,26.999999999999996
73.4,74.28,210.0,30.0,6.21,88.26,28.000000000000004
75.2,78.9,160.0,29.94,6.21,89.48,28.000000000000004
69.8,65.74,210.0,29.91,6.21,86.22,28.000000000000004
64.4,61.36,120.0,30.03,6.21,78.8,26.0
62.6,54.3,230.0,29.91,6.21,81.84,26.999999999999996
69.8,73.95,80.0,29.94,6.21,78.8,26.0
55.4,47.25,220.0,30.06,6.21,77.0,25.0
53.6,44.25,220.0,30.06,6.21,77.0,25.0
53.6,53.03,40.0,30.18,6.21,71.6,21.999999999999996
55.4,50.17,70.0,30.12,6.21,75.2,24.0
59.0,53.8,70.0,30.09,6.21,77.0,25.0
59.0,57.12,60.0,30.03,6.21,75.2,24.0
68.0,65.54,150.0,30.0,6.21,83.29,26.999999999999996
60.8,48.05,210.0,30.06,6.21,82.9,28.000000000000004
62.6,57.6,230.0,30.09,6.21,78.8,26.0
62.6,61.13,210.0,30.12,6.21,77.0,25.0
64.4,69.14,140.0,30.24,6.21,75.2,24.0
64.4,69.14,200.0,30.21,6.21,75.2,24.0
64.4,69.14,90.0,30.09,6.21,75.2,24.0
64.4,69.14,170.0,30.0,6.21,75.2,24.0
68.0,73.78,190.0,29.83,6.21,77.0,25.0
57.2,72.74,220.0,30.0,6.21,66.2,19.0
51.8,46.71,230.0,30.0,6.21,73.4,23.000000000000004
59.0,68.55,180.0,30.18,6.21,69.8,21.0
57.2,64.26,190.0,30.09,6.21,69.8,21.0
53.6,56.38,140.0,30.12,6.21,69.8,21.0
57.2,68.35,70.0,30.15,6.21,68.0,20.0
51.8,56.13,80.0,30.18,6.21,68.0,20.0
53.6,53.03,320.0,30.18,6.21,71.6,21.999999999999996
51.8,49.64,210.0,30.06,6.21,71.6,21.999999999999996
53.6,56.38,120.0,30.06,6.21,69.8,21.0
48.2,49.1,100.0,30.24,6.21,68.0,20.0
60.8,68.75,280.0,30.06,6.21,71.6,21.999999999999996
57.2,64.26,70.0,30.06,6.21,69.8,21.0
59.0,68.55,120.0,30.09,6.21,69.8,21.0
62.6,68.94,130.0,30.21,6.21,73.4,23.000000000000004
64.4,73.44,210.0,30.27,6.21,73.4,23.000000000000004
60.8,64.69,220.0,30.18,6.21,73.4,23.000000000000004
60.8,73.09,220.0,30.03,6.21,69.8,21.0
53.6,59.97,270.0,30.09,6.21,68.0,20.0
44.6,45.6,20.0,30.15,6.21,66.2,19.0
48.2,43.42,120.0,30.18,6.21,71.6,21.999999999999996
57.2,68.35,100.0,30.18,6.21,68.0,20.0
53.6,56.38,100.0,30.24,6.21,69.8,21.0
51.8,56.13,70.0,30.21,6.21,68.0,20.0
53.6,59.97,80.0,30.06,6.21,68.0,20.0
60.8,73.09,280.0,29.91,6.21,69.8,21.0
64.4,78.04,240.0,29.71,6.21,71.6,21.999999999999996
59.0,60.67,220.0,29.74,6.21,73.4,23.000000000000004
50.0,41.14,310.0,29.71,6.21,75.2,24.0
42.8,42.57,300.0,29.8,6.21,66.2,19.0
42.8,48.28,310.0,29.59,6.21,62.6,17.0
46.4,55.37,130.0,29.88,6.21,62.6,17.0
42.8,54.86,130.0,30.06,6.21,59.0,15.0
32.0,29.63,10.0,30.12,6.21,64.4,18.000000000000004
35.6,36.45,320.0,30.0,6.21,62.6,17.0
42.8,45.32,180.0,29.91,6.21,64.4,18.000000000000004
35.6,36.45,30.0,30.03,6.21,62.6,17.0
48.2,63.15,30.0,30.03,6.21,60.8,16.0
57.2,77.45,50.0,29.97,6.21,64.4,18.000000000000004
51.8,59.74,40.0,29.94,6.21,66.2,19.0
50.0,55.88,270.0,30.03,6.21,66.2,19.0
51.8,63.6,100.0,29.94,6.21,64.4,18.000000000000004
46.4,62.92,320.0,29.94,6.21,59.0,15.0
46.4,76.5,330.0,30.03,6.21,53.6,12.0
46.4,59.01,250.0,30.12,6.21,60.8,16.0
42.8,51.45,270.0,30.3,6.21,60.8,16.0
48.2,63.15,40.0,30.42,6.21,60.8,16.0
46.4,62.92,40.0,30.18,6.21,59.0,15.0
44.6,51.72,350.0,29.91,6.21,62.6,17.0
46.4,62.92,100.0,29.85,6.21,59.0,15.0
55.4,82.37,100.0,29.88,6.21,60.8,16.0
55.4,87.83,100.0,29.74,6.21,59.0,15.0
46.4,71.64,330.0,29.62,6.21,55.4,13.0
41.0,54.6,310.0,29.65,6.21,57.2,14.000000000000002
37.4,47.44,280.0,29.47,6.21,57.2,14.000000000000002
32.0,46.59,290.0,29.68,6.21,51.8,10.999999999999998
37.4,47.44,230.0,29.88,6.21,57.2,14.000000000000002
44.6,62.69,290.0,30.27,6.21,57.2,14.000000000000002
44.6,58.77,230.0,29.88,6.21,59.0,15.0
39.2,50.91,270.0,29.71,6.21,57.2,14.000000000000002
39.2,54.34,220.0,30.0,6.21,55.4,13.0
44.6,45.6,260.0,29.91,6.21,66.2,19.0
37.4,54.07,300.0,29.8,6.21,53.6,12.0
32.0,35.87,290.0,30.03,6.21,59.0,15.0
46.4,62.92,210.0,29.97,6.21,59.0,15.0
48.2,71.83,240.0,29.68,6.21,57.2,14.000000000000002
32.0,40.84,300.0,29.91,6.21,55.4,13.0
44.6,48.55,320.0,29.68,6.21,64.4,18.000000000000004
42.8,58.52,120.0,30.03,6.21,57.2,14.000000000000002
48.2,63.15,320.0,30.27,6.21,60.8,16.0
51.8,72.2,230.0,30.27,6.21,60.8,16.0
44.6,62.69,230.0,30.3,6.21,57.2,14.000000000000002
39.2,42.0,240.0,30.27,6.21,62.6,17.0
42.8,58.52,300.0,30.39,6.21,57.2,14.000000000000002
44.6,66.91,110.0,30.42,6.21,55.4,13.0
44.6,62.69,330.0,30.39,6.21,57.2,14.000000000000002
44.6,66.91,330.0,30.3,6.21,55.4,13.0
44.6,62.69,270.0,30.09,6.21,57.2,14.000000000000002
48.2,76.66,70.0,30.12,6.21,55.4,13.0
48.2,81.87,40.0,30.15,4.35,53.6,12.0
53.6,82.25,230.0,30.06,6.21,59.0,15.0
55.4,87.83,270.0,29.94,4.97,59.0,15.0
51.8,72.2,240.0,29.68,6.21,60.8,16.0
46.4,55.37,310.0,29.8,6.21,62.6,17.0
46.4,43.13,330.0,29.77,6.21,69.8,21.0
46.4,45.88,320.0,29.94,6.21,68.0,20.0
50.0,55.88,280.0,30.09,6.21,66.2,19.0
51.8,59.74,330.0,30.18,6.21,66.2,19.0
51.8,67.75,280.0,30.3,6.21,62.6,17.0
51.8,76.98,220.0,30.3,6.21,59.0,15.0
51.8,82.12,200.0,30.33,6.21,57.2,14.000000000000002
51.8,82.12,220.0,30.18,4.97,57.2,14.000000000000002
51.8,63.6,250.0,29.77,6.21,64.4,18.000000000000004
53.6,93.65,60.0,29.65,6.21,55.4,13.0
23.0,30.11,310.0,30.0,6.21,53.6,12.0
33.8,50.08,230.0,30.18,6.21,51.8,10.999999999999998
39.2,58.02,230.0,30.15,6.21,53.6,12.0
41.0,48.0,280.0,29.88,6.21,60.8,16.0
48.2,81.87,90.0,29.83,6.21,53.6,12.0
48.2,71.83,280.0,30.21,6.21,57.2,14.000000000000002
42.8,66.7,70.0,30.42,6.21,53.6,12.0
33.8,50.08,70.0,30.53,6.21,51.8,10.999999999999998
35.6,47.16,170.0,30.47,6.21,55.4,13.0
30.2,37.97,220.0,30.27,6.21,55.4,13.0
26.6,32.76,310.0,30.39,6.21,55.4,13.0
32.0,38.26,330.0,30.47,6.21,57.2,14.000000000000002
32.0,43.61,60.0,30.45,6.21,53.6,12.0
41.0,62.23,280.0,30.42,6.21,53.6,12.0
39.2,58.02,320.0,30.33,5.59,53.6,12.0
35.6,53.81,340.0,30.27,6.21,51.8,10.999999999999998
35.6,50.36,240.0,30.36,6.21,53.6,12.0
39.2,58.02,140.0,30.36,6.21,53.6,12.0
41.0,58.27,40.0,30.42,6.21,55.4,13.0
41.0,58.27,40.0,30.5,6.21,55.4,13.0
41.0,58.27,230.0,30.45,6.21,55.4,13.0
32.0,35.87,80.0,30.39,6.21,59.0,15.0
37.4,41.71,220.0,30.36,6.21,60.8,16.0
41.0,48.0,200.0,30.47,6.21,60.8,16.0
41.0,48.0,220.0,30.24,6.21,60.8,16.0
37.4,44.47,40.0,30.15,6.21,59.0,15.0
33.8,41.13,350.0,30.24,6.21,57.2,14.000000000000002
39.2,39.43,70.0,30.24,6.21,64.4,18.000000000000004
46.4,62.92,180.0,30.12,6.21,59.0,15.0
46.4,67.12,250.0,30.12,6.21,57.2,14.000000000000002
50.0,67.54,100.0,30.24,4.97,60.8,16.0
35.6,44.19,330.0,30.36,6.21,57.2,14.000000000000002
35.6,41.42,330.0,30.3,6.21,59.0,15.0
48.2,67.33,250.0,30.5,6.21,59.0,15.0
46.4,67.12,210.0,30.47,6.21,57.2,14.000000000000002
46.4,67.12,230.0,30.39,6.21,57.2,14.000000000000002
41.0,48.0,230.0,30.33,6.21,60.8,16.0
50.0,81.99,100.0,30.33,6.21,55.4,13.0
50.0,72.01,220.0,30.18,6.21,59.0,15.0
41.0,45.04,240.0,29.91,6.21,62.6,17.0
30.2,27.55,280.0,30.15,6.21,64.4,18.000000000000004
46.4,62.92,190.0,30.12,6.21,59.0,15.0
48.2,52.25,220.0,30.15,6.21,66.2,19.0
51.8,72.2,220.0,29.94,6.21,60.8,16.0
48.2,76.66,350.0,30.12,6.21,55.4,13.0
41.0,54.6,210.0,30.3,6.21,57.2,14.000000000000002
44.6,42.85,240.0,30.06,6.21,68.0,20.0
39.2,44.76,240.0,30.3,6.21,60.8,16.0
48.2,63.15,230.0,30.33,6.21,60.8,16.0
51.8,76.98,190.0,30.18,6.21,59.0,15.0
48.2,67.33,150.0,30.24,6.21,59.0,15.0
48.2,76.66,170.0,30.27,6.21,55.4,13.0
39.2,50.91,170.0,30.24,6.21,57.2,14.000000000000002
44.6,62.69,120.0,30.36,6.21,57.2,14.000000000000002
44.6,55.12,110.0,30.33,6.21,60.8,16.0
51.8,76.98,190.0,30.12,6.21,59.0,15.0
44.6,55.12,250.0,30.03,6.21,60.8,16.0
42.8,51.45,160.0,29.97,6.21,60.8,16.0
39.2,47.72,290.0,30.0,6.21,59.0,15.0
41.0,58.27,80.0,30.0,6.21,55.4,13.0
42.8,62.46,80.0,30.0,6.21,55.4,13.0
48.2,81.87,170.0,30.06,6.21,53.6,12.0
48.2,71.83,70.0,30.24,6.21,57.2,14.000000000000002
51.8,76.98,210.0,30.18,6.21,59.0,15.0
48.2,71.83,170.0,30.06,6.21,57.2,14.000000000000002
50.0,72.01,340.0,29.85,6.21,59.0,15.0
51.8,76.98,330.0,29.94,6.21,59.0,15.0
53.6,82.25,60.0,30.12,6.21,59.0,15.0
53.6,82.25,50.0,30.27,3.73,59.0,15.0
53.6,82.25,50.0,30.09,6.21,59.0,15.0
46.4,59.01,50.0,30.06,6.21,60.8,16.0
46.4,59.01,50.0,30.24,6.21,60.8,16.0
44.6,62.69,50.0,30.3,6.21,57.2,14.000000000000002
51.8,76.98,70.0,30.33,6.21,59.0,15.0
48.2,63.15,90.0,30.36,6.21,60.8,16.0
41.0,54.6,100.0,30.42,6.21,57.2,14.000000000000002
44.6,62.69,80.0,30.3,6.21,57.2,14.000000000000002
39.2,50.91,50.0,30.27,6.21,57.2,14.000000000000002
32.0,31.56,80.0,30.15,6.21,62.6,17.0
50.0,76.82,60.0,30.12,6.21,57.2,14.000000000000002
37.4,34.51,60.0,30.24,6.21,66.2,19.0
39.2,39.43,100.0,30.24,6.21,64.4,18.000000000000004
51.8,76.98,80.0,29.88,6.21,59.0,15.0
44.6,58.77,40.0,29.65,6.21,59.0,15.0
44.6,58.77,330.0,29.53,6.21,59.0,15.0
12.2,15.55,310.0,29.71,6.21,59.0,15.0
19.4,19.94,270.0,29.83,6.21,60.8,16.0
30.2,53.0,290.0,30.03,6.21,43.5,8.0
30.2,40.54,100.0,30.03,6.21,53.6,12.0
35.6,44.19,100.0,30.0,6.21,57.2,14.000000000000002
37.4,39.14,200.0,29.85,6.21,62.6,17.0
44.6,42.85,230.0,29.91,6.21,68.0,20.0
44.6,40.29,230.0,29.8,6.21,69.8,21.0
42.8,42.57,280.0,29.85,6.21,66.2,19.0
46.4,59.01,200.0,30.12,6.21,60.8,16.0
51.8,67.75,70.0,30.0,6.21,62.6,17.0
51.8,72.2,60.0,29.85,6.21,60.8,16.0
55.4,93.69,60.0,29.88,3.73,57.2,14.000000000000002
44.6,40.29,70.0,29.97,6.21,69.8,21.0
46.4,38.18,10.0,30.09,6.21,73.4,23.000000000000004
51.8,46.71,300.0,30.03,6.21,73.4,23.000000000000004
50.0,46.43,90.0,30.06,6.21,71.6,21.999999999999996
46.4,55.37,280.0,30.0,6.21,62.6,17.0
48.2,55.63,80.0,29.85,6.21,64.4,18.000000000000004
50.0,67.54,60.0,29.65,6.21,60.8,16.0
53.6,87.74,60.0,29.65,6.21,57.2,14.000000000000002
48.2,59.26,240.0,29.59,6.21,62.6,17.0
50.0,63.38,220.0,29.44,6.21,62.6,17.0
51.8,49.64,150.0,29.77,6.21,71.6,21.999999999999996
48.2,55.63,70.0,29.94,6.21,64.4,18.000000000000004
46.4,45.88,210.0,29.94,6.21,68.0,20.0
46.4,45.88,180.0,30.03,6.21,68.0,20.0
48.2,49.1,70.0,30.12,6.21,68.0,20.0
50.0,43.69,210.0,30.21,6.21,73.4,23.000000000000004
53.6,59.97,180.0,30.12,6.21,68.0,20.0
53.6,59.97,180.0,30.06,6.21,68.0,20.0
50.0,52.51,90.0,29.91,6.21,68.0,20.0
55.4,68.15,60.0,29.94,6.21,66.2,19.0
53.6,63.82,80.0,30.0,6.21,66.2,19.0
51.8,56.13,340.0,30.06,6.21,68.0,20.0
51.8,52.77,170.0,30.03,6.21,69.8,21.0
46.4,43.13,340.0,30.09,6.21,69.8,21.0
50.0,46.43,210.0,30.06,6.21,71.6,21.999999999999996
48.2,43.42,90.0,30.18,6.21,71.6,21.999999999999996
53.6,53.03,220.0,30.18,6.21,71.6,21.999999999999996
57.2,64.26,210.0,30.15,6.21,69.8,21.0
51.8,49.64,180.0,30.18,6.21,71.6,21.999999999999996
59.0,68.55,100.0,30.15,6.21,69.8,21.0
51.8,49.64,190.0,30.12,6.21,71.6,21.999999999999996
48.2,40.85,300.0,30.03,6.21,73.4,23.000000000000004
55.4,53.29,230.0,30.06,6.21,73.4,23.000000000000004
62.6,68.94,220.0,30.09,6.21,73.4,23.000000000000004
62.6,57.6,170.0,30.09,6.21,78.8,26.0
64.4,69.14,80.0,30.21,4.97,75.2,24.0
64.4,65.12,120.0,30.24,6.21,77.0,25.0
59.0,47.79,220.0,30.12,6.21,81.11,26.999999999999996
60.8,54.05,210.0,29.88,6.21,78.8,26.0
64.4,69.14,130.0,29.74,6.21,75.2,24.0
62.6,73.27,220.0,29.83,6.21,71.6,21.999999999999996
50.0,46.43,320.0,30.0,6.21,71.6,21.999999999999996
46.4,38.18,310.0,30.15,6.21,73.4,23.000000000000004
53.6,46.98,350.0,30.09,6.21,75.2,24.0
55.4,41.97,350.0,29.91,6.21,80.53,26.999999999999996
60.8,64.69,160.0,29.77,6.21,73.4,23.000000000000004
50.0,43.69,80.0,29.74,6.21,73.4,23.000000000000004
51.8,46.71,100.0,29.94,6.21,73.4,23.000000000000004
62.6,68.94,190.0,29.97,6.21,73.4,23.000000000000004
62.6,64.91,70.0,29.97,6.21,75.2,24.0
59.0,57.12,60.0,29.91,6.21,75.2,24.0
64.4,61.36,90.0,29.91,6.21,78.8,26.0
62.6,57.6,70.0,30.06,6.21,78.8,26.0
62.6,61.13,210.0,30.09,6.21,77.0,25.0
62.6,57.6,190.0,30.06,6.21,78.8,26.0
